# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/19/meps_syno_002d.table /lustre/storeA/project/nwp/fark/
#
# TYPE:synop
#
# ATTRIBUTES:17
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.01)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1523923200 1523926800 1020 60.175 24.945 13.35 1013.29 278.48 98.24 1.12 1013.5 280.35 99 2.2
 1 1523923200 1523926800 1020 60.722 21.027 -.49 1015.52 274.68 99.74 3.94 1015.7 272.45 100 4.7
 1 1523923200 1523926800 1020 61.479 21.783 12.51 1014.68 275.7 99.22 2.44 1014.9 275.55 98 1.1
 1 1523923200 1523926800 1020 60.999 24.492 101.46 1013.28 279.5 99.33 .55 1013.3 280.55 99 1.6
 1 1523923200 1523926800 1020 62.413 22.184 109.18 1013.77 277.36 99.8 .86 1013.8 276.95 100 1.3
 1 1523923200 1523926800 1020 62.398 25.671 136.49 1014.12 277.06 99.4 .72 1014 278.45 100 1.1
 1 1523923200 1523926800 1020 63.099 21.64 6.41 1013.75 276.9 95.13 .83 1013.6 277.35 94 1.7
 1 1523923200 1523926800 1020 62.535 24.217 174.48 1013.84 277.38 99.99 .57 1013.6 277.25 98 0
 1 1523923200 1523926800 1020 63.082 25.859 108.8 1014.76 276.23 99.63 .79 1014.4 278.05 100 .9
 1 1523923200 1523926800 1020 62.893 27.633 104.44 1015.15 275.57 93.15 1.06 1014.4 277.25 85 .7
 1 1523923200 1523926800 1020 63.378 28.662 160.38 1015.81 274.23 100 .95 1015.8 272.85 91 .7
 1 1523923200 1523926800 1020 62.77 30.975 139.92 1016.5 272.8 99.3 .48 1016.2 272.85 81 0
 1 1523923200 1523926800 1020 63.844 23.125 10.53 1014.47 274.67 98.47 .76 1014.2 275.55 89 2
 1 1523923200 1523926800 1020 64.05 24.725 75.22 1014.93 274.94 99.31 .9 1014.7 275.65 90 2.6
 1 1523923200 1523926800 1020 64.937 25.373 7.48 1015.08 273.76 98.76 .61 1015.1 274.25 88 0
 1 1523923200 1523926800 1020 65.4 26.963 122.13 1015.69 274.38 100 .54 1015.6 272.25 79 1.3
 1 1523923200 1523926800 1020 64.931 28.747 222.51 1015.19 275.91 96.17 1.14 1014.9 275.15 85 0
 1 1523923200 1523926800 1020 65.847 24.174 10.94 1015.86 272.22 98.77 1.54 1015.3 270.35 92 1
 1 1523923200 1523926800 1020 66.773 23.963 74.13 1016.34 272.27 99.46 2.03 1016.3 270.45 81 2.2
 1 1523923200 1523926800 1020 66.562 25.838 168.67 1015.84 273.18 99.46 1.55 NA 275.85 60 NA
 1 1523923200 1523926800 1020 67.367 26.629 194.67 1016.81 272.85 84.58 1.65 1016.9 273.45 79 2.2
 1 1523923200 1523926800 1020 66.716 27.159 214.43 1015.66 274.08 99.99 1.46 1015.9 273.75 89 1.1
 1 1523923200 1523926800 1020 66.834 28.674 206.6 1015.84 273.98 99.73 .53 1016 273.75 82 1.3
 1 1523923200 1523926800 1020 69.049 20.791 567.59 1019.75 269.51 86.92 2.57 1021 266.35 86 .6
 1 1523923200 1523926800 1020 69.756 27.007 154.75 1019.17 269.62 94.45 .82 1019.4 273.05 89 .6
 1 1523923200 1523926800 1020 68.849 28.299 144.27 1018.43 271.1 86.9 1.29 1018.7 269.05 98 2.3
 1 1523923200 1523926800 1020 64.217 27.752 157.28 1015.57 274.7 98.98 1.1 1015.3 274.75 92 .9
 1 1523923200 1523926800 1020 59.959 19.954 .07 1016.34 273.17 100 3.25 1016.3 273.15 100 2
 1 1523923200 1523926800 1020 60.301 19.131 .05 1016.4 273.87 100 2.53 1016.2 272.55 100 2.7
 1 1523923200 1523926800 1020 59.505 20.347 -.02 1016.21 274.23 100 3.16 1016.2 273.35 100 0
 1 1523923200 1523926800 1020 60.258 20.747 4.38 1015.98 274.07 99.94 4.8 1016.1 271.95 99 3.7
 1 1523923200 1523926800 1020 59.774 22.949 .15 1014.68 275.38 100 5.76 1015 275.45 100 5.9
 1 1523923200 1523926800 1020 60.327 24.957 53.08 1013.19 279.05 99.24 1.04 1013.5 279.75 100 1.9
 1 1523923200 1523926800 1020 59.931 24.014 .19 1013.84 277.55 100 3.68 1013.9 276.95 99 3.2
 1 1523923200 1523926800 1020 59.985 25.599 -.06 1013.27 275.74 100 3.37 1013.3 275.85 100 3.8
 1 1523923200 1523926800 1020 60.204 25.625 .48 1013.12 275.39 99.94 3.04 1013.3 277.35 99 3
 1 1523923200 1523926800 1020 60.375 26.959 -.27 1013.03 275.18 98.6 3.29 1013.3 276.35 94 4.7
 1 1523923200 1523926800 1020 60.275 26.445 -.33 1012.96 276.34 100 2.66 1013.1 276.35 100 4.9
 1 1523923200 1523926800 1020 60.287 27.185 -.05 1013.07 275.52 98.79 3.94 1012.7 276.35 94 3.8
 1 1523923200 1523926800 1020 60.814 23.498 114.38 1014.02 278.31 99.84 2.95 1014.2 278.55 100 1.6
 1 1523923200 1523926800 1020 61.418 23.618 113.6 1013.75 278.27 99.95 2.45 1013.9 279.05 100 2.6
 1 1523923200 1523926800 1020 60.962 25.631 83.13 1013.19 278.28 99.48 .22 1013.1 278.15 100 0
 1 1523923200 1523926800 1020 61.044 28.151 85.21 1013.76 278.9 99.47 2.23 1014 279.65 92 2.1
 1 1523923200 1523926800 1020 61.689 27.202 117.9 1014.02 277.7 99.09 1.95 1014 276.65 98 1.4
 1 1523923200 1523926800 1020 63.435 21.069 .08 1014.12 275.91 99.19 1.87 1014 274.75 98 4.2
 1 1523923200 1523926800 1020 63.12 23.044 44.24 1013.92 276.17 99.58 1.22 1013.4 276.65 98 1.6
 1 1523923200 1523926800 1020 63.008 27.799 86.42 1015.32 274.7 96.93 1.29 1015.1 275.75 89 0
 1 1523923200 1523926800 1020 63.751 22.523 .07 1014.32 275.36 95.85 1.9 1013.8 277.55 87 NA
 1 1523923200 1523926800 1020 64.331 23.446 -.03 1014.87 274.31 100 2.65 1014.9 274.05 92 1.7
 1 1523923200 1523926800 1020 64.283 27.671 135.36 1015.53 274.87 99.79 1.37 1015.3 274.75 90 0
 1 1523923200 1523926800 1020 65.385 24.096 -.56 1015.53 270.33 100 2.13 1014.9 274.45 72 1.2
 1 1523923200 1523926800 1020 65.04 24.561 1.39 1015.14 271.39 99.59 .82 1015.3 272.15 98 1.3
 1 1523923200 1523926800 1020 65.673 24.515 .39 1015.6 272.1 99.21 1.06 1015.2 270.55 90 2.3
 1 1523923200 1523926800 1020 68.613 27.419 155.74 1018.7 271.17 92.75 .32 1018.6 272.05 91 1.5
 1 1523923200 1523926800 1020 63.142 31.044 197.59 1016.66 274.56 99.4 .53 1015.8 275.15 60 .9
 1 1523923200 1523926800 1020 64.112 28.336 155.57 1015.83 273.36 99.29 .65 1015.7 273.75 84 0
 1 1523923200 1523926800 1020 64.298 30.171 197.73 1015.8 274.42 99.97 .54 1015.6 276.25 64 .9
 1 1523923200 1523926800 1020 64.612 23.897 -.03 1014.97 272.77 85.29 1.72 1014.8 275.55 81 0
 1 1523923200 1523926800 1020 64.684 25.089 50.28 1015.05 272 99.25 .65 1014.9 273.85 88 .8
 1 1523923200 1523926800 1020 65.006 25.393 1.21 1015.11 274.53 91.43 .9 1015.2 274.25 85 .7
 1 1523923200 1523926800 1020 64.501 26.424 116.92 1015.21 273.1 99.89 1.31 1015.2 274.45 89 1.1
 1 1523923200 1523926800 1020 65.575 28.218 204.74 1015.76 273.98 99.67 1.15 NA 273.05 86 .7
 1 1523923200 1523926800 1020 66.166 29.152 336.48 1015 274.76 99.43 1.17 NA 279.75 41 2
 1 1523923200 1523926800 1020 66.498 25.709 100.85 1016.08 273.08 98.84 .9 1015.4 272.85 83 0
 1 1523923200 1523926800 1020 66.579 26.011 117.63 1015.96 273.52 99.58 1.17 1015.7 271.95 84 0
 1 1523923200 1523926800 1020 67.286 28.177 187.64 1016.14 274.24 99.5 1.09 NA 275.75 64 1.3
 1 1523923200 1523926800 1020 67.022 27.218 248.83 1016.06 273.89 97.35 1.98 1016 275.75 56 NA
 1 1523923200 1523926800 1020 67.162 29.178 252.86 1016.14 274.21 96.06 1.7 1016.6 272.95 85 1.1
 1 1523923200 1523926800 1020 68.063 24.033 493.56 1018.15 271.03 92.69 6.65 1019.2 270.75 98 7.3
 1 1523923200 1523926800 1020 67.973 24.116 402.09 1018.28 271.13 92.92 4.62 1017.9 271.35 88 8.9
 1 1523923200 1523926800 1020 68 24.24 304.35 1018.56 271.19 90.6 1.78 1018.9 271.95 86 1.9
 1 1523923200 1523926800 1020 68.17 25.783 275.2 1018.4 271.44 89.57 1.94 NA 271.55 89 2.3
 1 1523923200 1523926800 1020 67.822 27.746 260.25 1017.33 272.09 87.16 2.68 NA 272.05 89 4.5
 1 1523923200 1523926800 1020 68.415 27.413 319.58 1018.53 270.59 96.39 2.98 NA 271.15 91 NA
 1 1523923200 1523926800 1020 68.434 27.444 336.86 1018.58 270.45 97.17 2.89 1018.7 270.35 97 4.6
 1 1523923200 1523926800 1020 68.478 28.301 183.52 1018.29 271.74 94.15 1.02 1018.4 271.05 97 2
 1 1523923200 1523926800 1020 68.603 23.576 392.99 1019.48 268.7 99.54 2.92 1019.4 269.85 94 3
 1 1523923200 1523926800 1020 68.903 25.736 234.91 1019.38 269.96 97.37 1.55 1019.6 270.35 95 2.8
 1 1523923200 1523926800 1020 70.082 27.897 112.16 1019.14 270.01 96.96 .82 1019.2 273.15 87 .7
 1 1523923200 1523926800 1020 69.072 27.493 128.61 1018.75 270.19 93.73 1.93 NA 270.95 92 2.5
 1 1523923200 1523926800 1020 69.049 27.757 121.49 1018.65 270.42 87.02 2.32 1018.7 269.75 93 3.6
 1 1523923200 1523926800 1020 61.145 21.303 -.1 1015.07 274.03 100 4.75 1015.4 274.05 100 4.7
 1 1523923200 1523926800 1020 61.253 22.346 45.06 1014.49 276.58 99.82 2.19 1014.8 276.15 99 2.1
 1 1523923200 1523926800 1020 61.466 23.747 100.12 1013.62 278.38 99.59 2.22 1013.7 279.75 100 NA
 1 1523923200 1523926800 1020 61.265 25.52 84.9 1013.28 276.34 99.75 .47 1013.2 274.85 100 0
 1 1523923200 1523926800 1020 61.217 25.133 148.76 1013.21 278.24 100 .32 1013.9 275.95 98 1.3
 1 1523923200 1523926800 1020 61.039 28.564 47.78 1014.02 278.38 100 2.23 1014.4 277.55 97 .7
 1 1523923200 1523926800 1020 61.058 28.209 82.14 1013.83 278.86 98.97 2.26 1014.1 279.55 94 1.8
 1 1523923200 1523926800 1020 61.445 29.461 72.16 1014.97 275.15 99.35 1.47 1015.4 276.15 68 1.2
 1 1523923200 1523926800 1020 62.334 21.191 .34 1013.89 274.79 98.7 2.76 1014.1 275.45 99 1.1
 1 1523923200 1523926800 1020 62.203 21.17 .11 1014.11 274.71 98.86 4.18 1014.3 275.05 100 3.5
 1 1523923200 1523926800 1020 61.839 22.464 117.06 1014.07 277.09 99.99 1.77 1014.2 276.95 100 1.8
 1 1523923200 1523926800 1020 62.328 23.542 147.26 1013.54 276.6 99.99 .7 NA 276.65 99 1.1
 1 1523923200 1523926800 1020 61.518 23.754 96.63 1013.57 276.33 99.56 1.75 1013.6 279.45 100 1.6
 1 1523923200 1523926800 1020 61.704 25.505 86.91 1013.47 276.48 97.4 .67 NA 276.15 NA 3.6
 1 1523923200 1523926800 1020 61.892 27.885 91.4 1014.39 276.05 99.91 1.4 1014.7 276.15 92 .7
 1 1523923200 1523926800 1020 62.322 27.908 82.51 1014.7 276.06 99.59 .78 1014.7 275.15 90 1.7
 1 1523923200 1523926800 1020 62.063 28.566 65.09 1014.94 273.99 100 1.46 1015.1 275.15 86 1.8
 1 1523923200 1523926800 1020 61.802 29.315 70.69 1015.09 273.98 96.06 1.16 1015.4 274.55 85 NA
 1 1523923200 1523926800 1020 62.934 21.185 1.13 1013.7 277.21 97.94 1.74 1013.8 276.55 99 2.3
 1 1523923200 1523926800 1020 62.978 20.74 -.27 1013.99 276.77 98.84 2.74 1013.9 275.15 99 2.1
 1 1523923200 1523926800 1020 62.938 22.489 40.62 1013.8 276.72 99.96 .83 1013.4 277.25 100 1.4
 1 1523923200 1523926800 1020 63.446 24.444 166.65 1014.49 276.63 100 1.33 NA 274.55 95 .6
 1 1523923200 1523926800 1020 63.089 24.261 188.61 1014.13 276.82 100 1.22 1014.2 276.35 96 NA
 1 1523923200 1523926800 1020 63.143 27.313 83.71 1015.41 275.33 96.97 .44 1015 274.75 96 .9
 1 1523923200 1523926800 1020 62.799 27.905 78.26 1015.29 274.63 100 1.66 1014.6 275.25 95 1.8
 1 1523923200 1523926800 1020 63.232 29.234 123.49 1016.19 272.74 99.33 .59 NA 271.95 89 0
 1 1523923200 1523926800 1020 62.546 29.668 62.31 1015.78 271.56 100 1.33 1015.5 274.55 87 1.3
 1 1523923200 1523926800 1020 62.602 29.724 70.74 1015.7 273.54 99.72 1.67 1015.8 275.05 75 NA
 1 1523923200 1523926800 1020 63.321 30.046 99.75 1016.28 272.78 99.42 .8 NA 270.15 91 0
 1 1523923200 1523926800 1020 63.736 25.706 157.82 1014.91 275.78 98.86 .52 1015.1 273.65 100 1
 1 1523923200 1523926800 1020 60.112 21.698 1.58 1015.44 274.27 99.98 3.68 1015.6 273.15 100 2.7
 1 1523923200 1523926800 1020 60.387 22.552 10.28 1014.75 276.46 98.66 2.26 1014.8 276.45 98 NA
 1 1523923200 1523926800 1020 59.869 22.193 .19 1015.16 274.86 100 5.63 NA 273.55 100 4.6
 1 1523923200 1523926800 1020 59.809 22.912 .27 1014.69 275.54 100 5.3 1014.9 275.45 99 6.5
 1 1523923200 1523926800 1020 60.378 22.096 -.34 1015.12 275.07 100 3.76 1015.1 274.25 99 2.8
 1 1523923200 1523926800 1020 60.171 22.758 28.15 1014.7 276.33 99.77 2.69 NA 276.25 99 2.4
 1 1523923200 1523926800 1020 60.419 24.399 67.6 1013.44 278.8 99.99 1.18 1013.5 278.15 100 0
 1 1523923200 1523926800 1020 59.92 24.35 .29 1013.66 277.11 99.69 3.36 NA 276.75 100 3.3
 1 1523923200 1523926800 1020 59.949 24.926 .09 1013.45 275.71 100 4.1 1013.7 278.25 100 3.3
 1 1523923200 1523926800 1020 60.647 23.806 118.15 1013.79 278.91 100 2.02 NA 278.95 99 2
 1 1523923200 1523926800 1020 60.509 24.654 105.29 1013.22 278.63 99.92 1.13 1014.1 279.25 100 NA
 1 1523923200 1523926800 1020 60.891 26.929 74.24 1013.29 279.88 99.93 1.25 1013.3 280.75 97 NA
 1 1523923200 1523926800 1020 60.527 27.673 14.14 1013.31 278.24 99.99 1.68 NA 277.05 100 0
 1 1523923200 1523926800 1020 61.198 28.473 68.82 1014.01 276.14 96.23 3.28 1014.6 275.35 91 4.6
 1 1523923200 1523926800 1020 62.51 24.808 218.26 1013.9 278.03 99.94 .98 1013.5 279.45 99 2.8
 1 1523923200 1523926800 1020 60.628 25.193 72.98 1013.1 278.43 100 .45 1013.4 278.55 100 .7
 1 1523923200 1523926800 1020 60.116 20.298 2.85 1016.24 273.41 100 2.35 1016.2 271.85 100 0
 1 1523923200 1523926800 1020 60.291 24.568 80.6 1013.34 278.72 100 1.31 1013.6 279.25 100 1.5
 1 1523923200 1523926800 1020 60.178 24.787 11.95 1013.31 279.47 98.58 1.08 1013.6 280.35 99 2
 1 1523923200 1523926800 1020 60.304 25.549 7 1013.08 278.68 99.68 1.52 NA 276.85 100 .6
 1 1523923200 1523926800 1020 59.844 23.248 -.06 1014.39 276.72 99.93 2.91 NA 275.95 100 NA
 1 1523923200 1523926800 1020 60.374 23.113 21.33 1014.42 277.52 99.27 1.74 NA 278.05 99 NA
 1 1523923200 1523926800 1020 60.244 24.05 56.84 1013.81 277.47 99.32 1.73 NA 276.75 99 NA
 1 1523923200 1523926800 1020 60.596 24.803 100.68 1013.12 279.09 99.95 1.12 1013.6 279.95 99 NA
 1 1523923200 1523926800 1020 61.115 24.324 88.47 1013.36 278.97 100 1.53 NA 280.25 100 NA
 1 1523923200 1523926800 1020 61.054 25.038 148.96 1013.15 278.46 100 .55 NA 279.95 100 NA
 1 1523923200 1523926800 1020 60.696 26.811 33.41 1013.23 279.44 99.83 .33 NA 279.75 100 NA
 1 1523923200 1523926800 1020 61.2 26.05 100.55 1013.18 278.26 99.13 .95 NA 277.75 100 NA
 1 1523923200 1523926800 1020 62.183 22.8 161.33 1013.81 276.83 99.98 .95 NA 277.65 100 NA
 1 1523923200 1523926800 1020 61.846 24.287 168.42 1013.49 277.65 100 .74 NA 277.95 100 NA
 1 1523923200 1523926800 1020 61.86 24.815 133.46 1013.44 277.37 99.84 .89 NA 279.55 100 NA
 1 1523923200 1523926800 1020 61.879 26.095 138.01 1013.68 277.38 99.79 1.78 NA 277.25 99 NA
 1 1523923200 1523926800 1020 62.235 30.347 112.18 1015.68 274.1 99.5 .79 NA 274.55 86 NA
 1 1523923200 1523926800 1020 62.922 26.425 130.7 1014.7 276.46 99.86 .7 NA 275.45 96 NA
 1 1523923200 1523926800 1020 64.143 25.423 115.05 1015.08 275.58 99.32 .99 NA 274.65 88 NA
 1 1523923200 1523926800 1020 63.667 28.829 113.05 1016.19 273.8 99.92 .79 NA 271.85 92 NA
 1 1523923200 1523926800 1020 64.664 28.057 308.05 1015.41 276.96 96.68 1.05 NA 276.05 94 1.2
 1 1523923200 1523926800 1020 66.37 29.312 238.58 1015.81 273.88 99.78 .47 NA 273.15 86 NA
 1 1523923200 1523926800 1020 66.32 29.4 277.98 1015.72 274.01 99.91 .87 NA 275.25 68 2.5
 1 1523923200 1523926800 1020 66.53 24.65 105.24 1015.95 272.24 99.71 .51 NA 269.35 89 NA
 1 1523923200 1523926800 1020 67.652 24.902 183.34 1017.73 272.86 90.08 2.14 NA 273.25 81 1.3
 1 1523923200 1523926800 1020 67.749 29.611 349.25 1016.89 272.27 99.53 1.37 NA 272.55 79 NA
 1 1523923200 1523926800 1020 69.043 20.851 622.37 1019.69 269.25 88.72 2.73 NA 270.25 76 NA
 1 1523923200 1523926800 1020 69.141 27.266 159.35 1018.91 269.73 96.37 1.76 NA 270.35 100 NA
 1 1523923200 1523926800 1020 69.582 28.894 115.47 1018.56 271.65 88.03 1.33 NA 269.65 97 2
 1 1523923200 1523926800 1020 69.757 27.012 160.78 1019.17 269.6 94.88 .9 NA 273.25 92 NA
 1 1523923200 1523926800 1020 61.522 28.185 84.85 1014.32 276.26 100 1.9 NA 276.75 98 3.5
 1 1523923200 1523926800 1020 61.501 23.765 96.22 1013.58 277.31 99.15 1.75 NA 280.05 96 NA
 1 1523923200 1523926800 1020 67.997 24.21 330.16 1018.53 271.1 91.17 2.11 NA 272.35 82 2.5
 1 1523923200 1523926800 1020 66.171 29.136 324.53 1015.08 274.48 99.56 1.1 1015.3 275.35 71 NA
 1 1523923200 1523926800 1020 60.125 19.904 10.15 1016.35 273.3 99.38 1.36 1016.1 271.45 99 0
 1 1523923200 1523926800 1020 59.821 23.573 .44 1014.24 276.14 100 4.83 1014.2 276.35 100 5.2
 1 1523923200 1523926800 1020 60.464 23.65 111.66 1014 278.67 100 1.79 1014.3 279.55 99 1.5
 1 1523923200 1523926800 1020 60.105 24.975 .13 1013.34 276.39 100 3.29 1013.9 277.15 100 1.5
 1 1523923200 1523926800 1020 60.203 24.961 19.72 1013.25 279.84 98.51 1.09 1013.5 280.85 99 2.4
 1 1523923200 1523926800 1020 60.392 25.607 25.07 1013.01 278.28 99.87 1.03 1013.3 278.75 100 1
 1 1523923200 1523926800 1020 60.898 26.949 78.23 1013.29 279.89 99.94 1.27 1012.8 279.85 97 2.6
 1 1523923200 1523926800 1020 61.63 21.376 .22 1014.54 274.53 99.84 4.02 1014.6 275.95 100 4.8
 1 1523923200 1523926800 1020 61.855 24.805 134.06 1013.44 277.36 99.88 .89 1013.3 279.15 100 0
 1 1523923200 1523926800 1020 61.946 28.931 97.82 1014.94 274.71 99.78 1.08 1015.3 274.85 88 0
 1 1523923200 1523926800 1020 62.66 29.612 108.83 1015.53 273.92 99.24 1.28 1015.5 275.55 74 0
 1 1523923200 1523926800 1020 63.951 22.845 .02 1014.53 276.93 97.88 2.45 1014.1 275.15 98 4
 1 1523923200 1523926800 1020 63.721 23.139 24.54 1014.42 276.15 99.06 1.15 1014.1 276.15 92 0
 1 1523923200 1523926800 1020 63.821 24.163 99.27 1014.67 275.33 99.22 1.14 1014.7 273.65 98 2.5
 1 1523923200 1523926800 1020 63.841 27.221 191.51 1015.45 275.79 99.94 .96 1015 278.65 86 .6
 1 1523923200 1523926800 1020 65.02 24.728 11.28 1015.14 271.99 96.28 .62 NA 272.35 96 .9
 1 1523923200 1523926800 1020 64.666 24.407 2.98 1015.03 272.93 99.79 .66 1015.2 274.15 87 3.2
 1 1523923200 1523926800 1020 65.977 26.368 158.97 1015.99 273.62 99.88 .51 1015.3 272.55 80 1
 1 1523923200 1523926800 1020 65.993 29.227 269.5 1015.24 272.06 99.37 1 1015.2 274.05 73 0
 1 1523923200 1523926800 1020 67.693 24.855 189.8 1017.83 272.71 89.61 1.97 1017.9 274.45 71 2.1
 1 1523923200 1523926800 1020 67.987 24.243 316.82 1018.53 271.28 91.23 1.84 1018.8 271.55 86 3.8
 1 1523923200 1523926800 1020 68.084 27.185 261.43 1018 271.93 92.59 1.89 1018 273.65 86 2.5
 1 1523923200 1523930400 1020 59.779 21.375 -.03 1016.07 273.54 100 5.36 1015.9 273.55 100 3.4
 1 1523923200 1523930400 1020 60.178 19.987 8.41 1016.43 273.5 99.99 1.59 1016.8 271.95 100 1.5
 1 1523923200 1523930400 1020 60.454 22.179 10.7 1015.24 275.84 98.25 2.89 1015.3 273.95 99 2.5
 1 1523923200 1523930400 1020 60.175 24.945 13.35 1013.35 278.6 98.44 1.39 1013.3 279.85 99 1.7
 1 1523923200 1523930400 1020 60.722 21.027 -.49 1015.63 274.83 99.68 4.53 1015.8 272.95 100 2.4
 1 1523923200 1523930400 1020 61.479 21.783 12.51 1014.7 275.31 99.17 1.8 1014.8 275.25 98 1.4
 1 1523923200 1523930400 1020 60.999 24.492 101.46 1013.32 279.58 99.44 1.37 1013.3 280.45 100 4.5
 1 1523923200 1523930400 1020 62.413 22.184 109.18 1013.46 277.22 99.82 1.07 1013.5 277.85 100 1.5
 1 1523923200 1523930400 1020 62.398 25.671 136.49 1013.63 276.9 99.37 .54 1013.7 277.55 100 .9
 1 1523923200 1523930400 1020 63.099 21.64 6.41 1013.43 276.71 95.65 .76 1013.7 277.55 93 1.3
 1 1523923200 1523930400 1020 62.535 24.217 174.48 1013.25 277.19 100 1.1 1013.4 277.25 99 .6
 1 1523923200 1523930400 1020 63.082 25.859 108.8 1014.25 276.31 99.92 .83 1014.1 277.75 100 1
 1 1523923200 1523930400 1020 62.893 27.633 104.44 1014.91 275.14 98.89 1.06 1014.2 276.95 86 .7
 1 1523923200 1523930400 1020 63.378 28.662 160.38 1015.67 274.56 100 1.16 1015.5 272.95 93 2.2
 1 1523923200 1523930400 1020 62.77 30.975 139.92 1016.16 272.94 99.42 .52 1016.1 273.55 82 .6
 1 1523923200 1523930400 1020 63.844 23.125 10.53 1014.04 274.7 98.64 .92 1014 275.75 89 1.9
 1 1523923200 1523930400 1020 64.05 24.725 75.22 1014.65 275.05 99.68 1.14 1014.5 275.65 89 2.2
 1 1523923200 1523930400 1020 64.937 25.373 7.48 1015.06 273.21 99.45 .59 1014.9 273.75 90 .8
 1 1523923200 1523930400 1020 65.4 26.963 122.13 1015.39 274.39 100 .64 1015.6 272.15 80 1.2
 1 1523923200 1523930400 1020 64.931 28.747 222.51 1015.25 275.87 96.48 .68 1014.8 275.05 87 .7
 1 1523923200 1523930400 1020 65.847 24.174 10.94 1015.39 273.05 99 1.2 1015.3 269.35 93 0
 1 1523923200 1523930400 1020 66.773 23.963 74.13 1016.34 272.2 99.6 2.12 1016.4 270.75 83 2.8
 1 1523923200 1523930400 1020 66.562 25.838 168.67 1016.01 273.39 99.47 1.66 NA 273.95 70 NA
 1 1523923200 1523930400 1020 67.367 26.629 194.67 1017.23 272.09 89.55 2.09 1017.5 273.75 78 2.3
 1 1523923200 1523930400 1020 66.716 27.159 214.43 1015.96 274 100 1.8 1015.9 275.05 75 1.3
 1 1523923200 1523930400 1020 66.834 28.674 206.6 1016.06 273.93 99.8 .52 1016.1 274.45 76 1
 1 1523923200 1523930400 1020 69.049 20.791 567.59 1019.49 269.3 88.46 2.25 1021.1 265.35 83 0
 1 1523923200 1523930400 1020 69.756 27.007 154.75 1019.44 268.91 95.93 .18 1019.6 272.85 88 1.1
 1 1523923200 1523930400 1020 68.849 28.299 144.27 1018.5 270.73 86.47 1.56 1018.9 268.55 99 1.6
 1 1523923200 1523930400 1020 64.217 27.752 157.28 1015.74 274.67 99.22 1.47 1014.9 275.15 91 .8
 1 1523923200 1523930400 1020 59.959 19.954 .07 1016.57 273.54 100 3.45 1016.5 273.25 100 3.4
 1 1523923200 1523930400 1020 60.301 19.131 .05 1016.47 273.72 100 1.28 1016.5 272.05 100 2.5
 1 1523923200 1523930400 1020 59.505 20.347 -.02 1016.53 272.89 100 3.47 1016.4 273.45 100 0
 1 1523923200 1523930400 1020 60.258 20.747 4.38 1016.14 274.16 99.27 5.1 1016.3 271.85 99 3.5
 1 1523923200 1523930400 1020 59.774 22.949 .15 1014.99 274.96 100 5.84 1015 274.95 100 6.2
 1 1523923200 1523930400 1020 60.327 24.957 53.08 1013.29 279.04 99.28 1.71 1013.4 279.95 100 2
 1 1523923200 1523930400 1020 59.931 24.014 .19 1014.06 277.19 100 4.33 1013.7 278.45 99 4
 1 1523923200 1523930400 1020 59.985 25.599 -.06 1013.34 275.86 100 4.07 1013.2 277.35 100 3.7
 1 1523923200 1523930400 1020 60.204 25.625 .48 1013.14 275.36 100 2.11 1013.1 277.65 99 3.2
 1 1523923200 1523930400 1020 60.375 26.959 -.27 1012.99 275.18 100 3.07 1012.9 276.45 95 4
 1 1523923200 1523930400 1020 60.275 26.445 -.33 1012.89 275.78 100 2.72 1013.1 276.35 100 1.9
 1 1523923200 1523930400 1020 60.287 27.185 -.05 1013.01 275.3 100 3.1 1012.4 276.45 95 4.2
 1 1523923200 1523930400 1020 60.814 23.498 114.38 1014.23 277.92 99.84 1.82 1014.1 277.85 100 1.4
 1 1523923200 1523930400 1020 61.418 23.618 113.6 1013.96 277.88 99.95 2.16 1013.8 278.45 100 1.5
 1 1523923200 1523930400 1020 60.962 25.631 83.13 1013.02 277.92 99.47 .61 1013.1 278.25 100 0
