# COMMAND: Rscript --vanilla /metfark/config/splus/temp /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d.table /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d/
#
# TYPE:temp
#
# ATTRIBUTES:14
# _n:3
# title_string1:Temperature
# title_string2:Relative Humidity
# title_string3:Wind Speed
# axis_string1:T (K)
# axis_string2:Rh (%)
# axis_string3:FF (m/s)
# file_string1:t
# file_string2:rh
# file_string3:ff
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:14
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_wmo*1000 + obs_id
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# pressure_hpa:round(pres,0.01)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(temp,0.01)
# model_variable2:round(rh*100,0.01)
# model_variable3:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_temp,0.01)
# obs_variable2:round(obs_rh,0.01)
# obs_variable3:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg pressure_hpa altitude_meter model_variable1 model_variable2 model_variable3 obs_variable1 obs_variable2 obs_variable3
 1 1523923200 1524052800 22113 68.98 33.12 100 65.5 220.49 1.54 14.56 221.3 199.3 16
 1 1523923200 1524052800 22113 68.98 33.12 87.7 65.5 220.07 1.4 13.18 220.3 197.3 NA
 1 1523923200 1524052800 22113 68.98 33.12 74.1 65.5 219.61 1.26 11.73 222.1 199.1 NA
 1 1523923200 1524052800 22113 68.98 33.12 70 65.5 219.47 1.21 11.32 220.5 197.5 12
 1 1523923200 1524052800 22113 68.98 33.12 55 65.5 218.96 1.05 9.92 NA NA 11
 1 1523923200 1524052800 22113 68.98 33.12 50 65.5 218.79 .99 9.5 220.3 197.3 10
 1 1523923200 1524052800 22217 67.17 32.35 1000 27.2 278.2 71.18 4.73 285 271 4
 1 1523923200 1524052800 22217 67.17 32.35 988 27.2 277.6 71.18 4.91 283.8 268.8 NA
 1 1523923200 1524052800 22217 67.17 32.35 964 27.2 276.41 71.18 5.51 280.2 266.2 NA
 1 1523923200 1524052800 22217 67.17 32.35 925 27.2 274.48 71.18 6.98 277.6 266.6 4
 1 1523923200 1524052800 22217 67.17 32.35 902 27.2 273.81 69.88 7.65 NA NA 6
 1 1523923200 1524052800 22217 67.17 32.35 879 27.2 273.13 68.58 8.31 NA NA 5
 1 1523923200 1524052800 22217 67.17 32.35 850 27.2 272.28 66.94 9.15 272.3 265.3 8
 1 1523923200 1524052800 22217 67.17 32.35 835 27.2 271.75 65.56 9.59 NA NA 9
 1 1523923200 1524052800 22217 67.17 32.35 830 27.2 271.57 65.1 9.74 270.5 263.5 NA
 1 1523923200 1524052800 22217 67.17 32.35 817 27.2 271.11 63.9 10.12 270.3 266.5 NA
 1 1523923200 1524052800 22217 67.17 32.35 810 27.2 270.86 63.26 10.32 NA NA 11
 1 1523923200 1524052800 22217 67.17 32.35 801 27.2 270.54 62.43 10.59 269.9 254.9 NA
 1 1523923200 1524052800 22217 67.17 32.35 790 27.2 270.12 60.47 10.53 NA NA 10
 1 1523923200 1524052800 22217 67.17 32.35 767 27.2 269.24 56.18 10.34 268.9 256.9 NA
 1 1523923200 1524052800 22217 67.17 32.35 739 27.2 268.16 50.96 10.12 269.3 250.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 700 27.2 266.67 43.69 9.81 267.7 254.7 9
 1 1523923200 1524052800 22217 67.17 32.35 644 27.2 261.63 43.79 10.82 264.1 249.1 NA
 1 1523923200 1524052800 22217 67.17 32.35 636 27.2 260.91 43.8 10.97 NA NA 9
 1 1523923200 1524052800 22217 67.17 32.35 601 27.2 257.76 43.86 11.6 NA NA 11
 1 1523923200 1524052800 22217 67.17 32.35 556 27.2 253.72 43.94 12.42 254.3 243.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 534 27.2 251.74 43.98 12.83 254.3 243.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 522 27.2 250.66 44 13.05 NA NA 15
 1 1523923200 1524052800 22217 67.17 32.35 500 27.2 248.68 44.04 13.45 250.3 230.3 19
 1 1523923200 1524052800 22217 67.17 32.35 491 27.2 247.68 42.94 13.84 NA NA 19
 1 1523923200 1524052800 22217 67.17 32.35 400 27.2 237.57 31.79 17.81 236.7 224.7 22
 1 1523923200 1524052800 22217 67.17 32.35 381 27.2 234.83 32.64 18.82 235.7 223.7 NA
 1 1523923200 1524052800 22217 67.17 32.35 315 27.2 225.31 35.58 22.72 226.1 212.1 NA
 1 1523923200 1524052800 22217 67.17 32.35 300 27.2 223.14 36.25 23.66 224.9 209.9 24
 1 1523923200 1524052800 22217 67.17 32.35 250 27.2 216.63 45.49 22.43 218.9 204.9 22
 1 1523923200 1524052800 22217 67.17 32.35 235 27.2 216.99 37.64 21.51 216.3 202.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 225 27.2 217.23 32.4 20.98 216.3 202.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 218 27.2 217.39 28.74 20.64 NA NA 23
 1 1523923200 1524052800 22217 67.17 32.35 217 27.2 217.42 28.21 20.6 214.7 200.7 23
 1 1523923200 1524052800 22217 67.17 32.35 200 27.2 217.82 19.31 19.94 217.3 203.3 22
 1 1523923200 1524052800 22217 67.17 32.35 192 27.2 218.28 16.62 19.64 NA NA 22
 1 1523923200 1524052800 22217 67.17 32.35 160 27.2 220.14 5.82 18.47 223.3 208.3 NA
 1 1523923200 1524052800 22217 67.17 32.35 150 27.2 220.72 2.45 18.12 222.7 205.7 18
 1 1523923200 1524052800 22217 67.17 32.35 129 27.2 220.23 2.15 16.12 221.5 203.5 NA
 1 1523923200 1524052800 22217 67.17 32.35 118 27.2 219.97 2 15.11 223.5 204.5 NA
 1 1523923200 1524052800 22217 67.17 32.35 100 27.2 219.55 1.75 13.52 219.7 198.7 15
 1 1523923200 1524052800 22217 67.17 32.35 99.4 27.2 219.53 1.74 13.46 219.7 198.7 15
 1 1523923200 1524052800 22217 67.17 32.35 82.4 27.2 219.03 1.52 11.68 NA NA 14
 1 1523923200 1524052800 22217 67.17 32.35 70 27.2 218.67 1.36 10.45 218.7 195.7 12
 1 1523923200 1524052800 22217 67.17 32.35 64.5 27.2 218.51 1.29 9.93 218.7 195.7 NA
 1 1523923200 1524052800 22217 67.17 32.35 50 27.2 218.09 1.1 8.65 219.9 196.9 11
 1 1523923200 1524052800 22271 67.88 44.17 1000 8.2 273.1 89.28 7.66 273.4 270.6 7
 1 1523923200 1524052800 22271 67.88 44.17 987 8.2 272.6 89.28 8.39 274.2 271.8 NA
 1 1523923200 1524052800 22271 67.88 44.17 925 8.2 270.18 89.31 12.06 271.5 268 12
 1 1523923200 1524052800 22271 67.88 44.17 875 8.2 267.91 96.31 14.5 NA NA 13
 1 1523923200 1524052800 22271 67.88 44.17 853 8.2 266.91 99.4 15.65 NA NA 17
 1 1523923200 1524052800 22271 67.88 44.17 850 8.2 266.77 99.82 15.82 266.7 263 17
 1 1523923200 1524052800 22271 67.88 44.17 816 8.2 264.12 99.82 16.11 264.9 262.1 NA
 1 1523923200 1524052800 22271 67.88 44.17 810 8.2 263.65 99.82 16.16 265.7 263 NA
 1 1523923200 1524052800 22271 67.88 44.17 808 8.2 263.5 99.82 16.17 265.7 262.4 16
 1 1523923200 1524052800 22271 67.88 44.17 752 8.2 262.63 57.53 18.21 261.3 257 NA
 1 1523923200 1524052800 22271 67.88 44.17 739 8.2 262.57 46.08 18.75 262.3 254.3 NA
 1 1523923200 1524052800 22271 67.88 44.17 728 8.2 262.51 36.39 19.21 263.9 256.9 NA
 1 1523923200 1524052800 22271 67.88 44.17 700 8.2 262.37 11.72 20.38 262.1 257.6 22
 1 1523923200 1524052800 22271 67.88 44.17 689 8.2 261.52 14.37 21.05 260.7 256.1 NA
 1 1523923200 1524052800 22271 67.88 44.17 590 8.2 253.81 38.2 27.14 255.3 247.3 NA
 1 1523923200 1524052800 22271 67.88 44.17 538 8.2 249.76 50.71 30.36 251.1 244.1 NA
 1 1523923200 1524052800 22271 67.88 44.17 518 8.2 248.21 55.53 31.6 NA NA 30
 1 1523923200 1524052800 22271 67.88 44.17 500 8.2 246.81 59.86 32.71 247.1 240.1 27
 1 1523923200 1524052800 22271 67.88 44.17 402 8.2 234.49 81.17 35.32 236.5 229.5 NA
 1 1523923200 1524052800 22271 67.88 44.17 400 8.2 234.24 81.61 35.37 235.5 228.5 34
 1 1523923200 1524052800 22271 67.88 44.17 357 8.2 228.92 82.3 38.83 229.3 221.3 NA
 1 1523923200 1524052800 22271 67.88 44.17 328 8.2 225.34 82.77 41.17 227.7 219.7 NA
 1 1523923200 1524052800 22271 67.88 44.17 325 8.2 224.97 82.82 41.42 225.9 218.9 NA
 1 1523923200 1524052800 22271 67.88 44.17 317 8.2 223.98 82.95 42.06 NA NA 41
 1 1523923200 1524052800 22271 67.88 44.17 300 8.2 221.88 83.22 43.45 223.1 215.1 44
 1 1523923200 1524052800 22271 67.88 44.17 298 8.2 221.71 81.76 43.28 NA NA 44
 1 1523923200 1524052800 22271 67.88 44.17 280 8.2 220.16 68.65 41.84 NA NA 45
 1 1523923200 1524052800 22271 67.88 44.17 272 8.2 219.46 62.82 41.2 220.3 212.3 NA
 1 1523923200 1524052800 22271 67.88 44.17 262 8.2 218.6 55.53 40.4 NA NA 45
 1 1523923200 1524052800 22271 67.88 44.17 252 8.2 217.74 48.24 39.6 215.1 207.1 43
 1 1523923200 1524052800 22271 67.88 44.17 250 8.2 217.57 46.78 39.44 215.1 207.1 42
 1 1523923200 1524052800 22271 67.88 44.17 248 8.2 217.71 45.19 38.96 214.9 206.9 NA
 1 1523923200 1524052800 22271 67.88 44.17 200 8.2 221.22 6.87 28.03 222.5 213.5 27
 1 1523923200 1524052800 22271 67.88 44.17 194 8.2 221.35 6.28 27.32 223.3 214.3 NA
 1 1523923200 1524052800 22271 67.88 44.17 189 8.2 221.46 5.79 26.73 NA NA 26
 1 1523923200 1524052800 22271 67.88 44.17 166 8.2 221.95 3.55 24.15 NA NA 24
 1 1523923200 1524052800 22271 67.88 44.17 158 8.2 222.12 2.76 23.31 220.5 209.5 NA
 1 1523923200 1524052800 22271 67.88 44.17 156 8.2 222.17 2.57 23.1 NA NA 24
 1 1523923200 1524052800 22271 67.88 44.17 150 8.2 222.3 1.98 22.49 222.1 211.1 25
 1 1523923200 1524052800 22271 67.88 44.17 133 8.2 221.77 1.83 21.23 NA NA 25
 1 1523923200 1524052800 22271 67.88 44.17 128 8.2 221.62 1.78 20.87 223.5 210.5 NA
 1 1523923200 1524052800 22271 67.88 44.17 117 8.2 221.28 1.68 20.08 NA NA 21
 1 1523923200 1524052800 22271 67.88 44.17 103 8.2 220.84 1.56 19.11 NA NA 16
 1 1523923200 1524052800 22271 67.88 44.17 100 8.2 220.75 1.53 18.91 221.5 208.5 17
 1 1523923200 1524052800 22271 67.88 44.17 90.5 8.2 220.3 1.44 17.7 NA NA 19
 1 1523923200 1524052800 22271 67.88 44.17 80 8.2 219.81 1.34 16.48 218.7 204.7 NA
 1 1523923200 1524052800 22271 67.88 44.17 70 8.2 219.34 1.25 15.43 219.9 205.9 16
 1 1523923200 1524052800 22271 67.88 44.17 69 8.2 219.3 1.24 15.34 NA NA 16
 1 1523923200 1524052800 22271 67.88 44.17 61.1 8.2 218.93 1.16 14.63 NA NA 18
 1 1523923200 1524052800 22271 67.88 44.17 53.8 8.2 218.58 1.1 14.06 NA NA 15
 1 1523923200 1524052800 22271 67.88 44.17 50 8.2 218.4 1.06 13.81 219.3 204.3 16
 1 1523923200 1524052800 22522 64.95 34.65 1000 7.9 281.54 70.5 2.69 282.2 270.2 3
 1 1523923200 1524052800 22522 64.95 34.65 986 7.9 280.57 73.55 3.35 282 270 NA
 1 1523923200 1524052800 22522 64.95 34.65 958 7.9 278.63 79.64 4.67 278.6 267.6 NA
 1 1523923200 1524052800 22522 64.95 34.65 939 7.9 277.32 83.77 5.57 279 267 NA
 1 1523923200 1524052800 22522 64.95 34.65 928 7.9 276.56 86.16 6.09 NA NA 6
 1 1523923200 1524052800 22522 64.95 34.65 925 7.9 276.36 86.81 6.24 278.2 266.2 6
 1 1523923200 1524052800 22522 64.95 34.65 881 7.9 274.66 68.6 6.68 NA NA 7
 1 1523923200 1524052800 22522 64.95 34.65 856 7.9 273.7 58.25 6.93 273.6 265.6 NA
 1 1523923200 1524052800 22522 64.95 34.65 850 7.9 273.47 55.77 6.99 273.6 265.6 8
 1 1523923200 1524052800 22522 64.95 34.65 826 7.9 272.48 49.72 6.92 272.5 264.5 NA
 1 1523923200 1524052800 22522 64.95 34.65 773 7.9 270.14 35.72 6.54 NA NA 8
 1 1523923200 1524052800 22522 64.95 34.65 732 7.9 268.21 24.42 5.99 NA NA 6
 1 1523923200 1524052800 22522 64.95 34.65 729 7.9 268.07 23.59 5.95 268.5 254.5 NA
 1 1523923200 1524052800 22522 64.95 34.65 712 7.9 267.27 18.9 5.74 NA NA 7
 1 1523923200 1524052800 22522 64.95 34.65 700 7.9 266.71 15.6 5.61 266.5 250.5 7
 1 1523923200 1524052800 22522 64.95 34.65 654 7.9 262.86 18.48 6.33 262.7 243.7 NA
 1 1523923200 1524052800 22522 64.95 34.65 650 7.9 262.53 18.73 6.39 261.9 242.9 NA
 1 1523923200 1524052800 22522 64.95 34.65 580 7.9 256.68 23.12 7.59 257.9 241.9 NA
 1 1523923200 1524052800 22522 64.95 34.65 538 7.9 253.17 25.75 8.34 NA NA 10
 1 1523923200 1524052800 22522 64.95 34.65 528 7.9 252.33 26.38 8.52 251.9 237.9 NA
 1 1523923200 1524052800 22522 64.95 34.65 500 7.9 250 28.13 9.04 250.1 236.1 13
 1 1523923200 1524052800 22522 64.95 34.65 461 7.9 245.65 25.3 8.79 246.5 232.5 NA
 1 1523923200 1524052800 22522 64.95 34.65 456 7.9 245.09 24.93 8.76 NA NA 13
 1 1523923200 1524052800 22522 64.95 34.65 400 7.9 238.84 20.86 8.67 238.1 224.1 15
 1 1523923200 1524052800 22522 64.95 34.65 382 7.9 235.98 27.31 8.6 NA NA 15
 1 1523923200 1524052800 22522 64.95 34.65 336 7.9 228.65 43.81 8.44 228.9 215.9 17
 1 1523923200 1524052800 22522 64.95 34.65 300 7.9 222.92 56.72 8.36 222.1 210.1 17
 1 1523923200 1524052800 22522 64.95 34.65 294 7.9 222.11 57.99 8.5 220.5 209.5 NA
 1 1523923200 1524052800 22522 64.95 34.65 253 7.9 216.59 66.69 10.18 214.5 204.5 16
 1 1523923200 1524052800 22522 64.95 34.65 250 7.9 216.19 67.33 10.35 214.7 204.7 16
 1 1523923200 1524052800 22522 64.95 34.65 226 7.9 216.27 45.8 12.74 NA NA 18
 1 1523923200 1524052800 22522 64.95 34.65 208 7.9 216.34 29.66 14.61 213.9 203.9 NA
 1 1523923200 1524052800 22522 64.95 34.65 200 7.9 216.37 22.48 15.46 215.5 204.5 17
 1 1523923200 1524052800 22522 64.95 34.65 199 7.9 216.46 22.08 15.47 NA NA 17
 1 1523923200 1524052800 22522 64.95 34.65 186 7.9 217.72 16.8 15.63 NA NA 17
 1 1523923200 1524052800 22522 64.95 34.65 169 7.9 219.36 9.9 15.84 219.7 208.7 NA
 1 1523923200 1524052800 22522 64.95 34.65 150 7.9 221.19 2.2 16.08 219.1 208.1 16
 1 1523923200 1524052800 22522 64.95 34.65 144 7.9 220.91 2.17 15.82 NA NA 18
 1 1523923200 1524052800 22522 64.95 34.65 101 7.9 218.86 1.95 14.31 NA NA 15
 1 1523923200 1524052800 22522 64.95 34.65 100 7.9 218.81 1.94 14.28 218.3 205.3 15
 1 1523923200 1524052800 22522 64.95 34.65 89 7.9 218.39 1.8 13.2 NA NA 16
 1 1523923200 1524052800 22522 64.95 34.65 78.1 7.9 217.98 1.66 12.21 NA NA 14
 1 1523923200 1524052800 22522 64.95 34.65 70 7.9 217.67 1.55 11.54 217.1 205.1 12
 1 1523923200 1524052800 22522 64.95 34.65 53 7.9 217.03 1.33 10.38 NA NA 9
 1 1523923200 1524052800 22522 64.95 34.65 50 7.9 216.91 1.3 10.21 216.9 203.9 10
 1 1523923200 1524052800 22543 64.62 40.52 1000 14 280.61 50.17 4.62 278.8 265.8 6
 1 1523923200 1524052800 22543 64.62 40.52 992 14 280.14 53.17 5.05 NA NA 7
 1 1523923200 1524052800 22543 64.62 40.52 969 14 278.79 61.77 6.32 279.4 266.4 NA
 1 1523923200 1524052800 22543 64.62 40.52 925 14 276.21 78.22 8.83 276.6 264.6 6
 1 1523923200 1524052800 22543 64.62 40.52 900 14 275.02 71.75 8.81 275.4 267.4 NA
 1 1523923200 1524052800 22543 64.62 40.52 850 14 272.65 58.79 8.9 272.9 260.9 9
 1 1523923200 1524052800 22543 64.62 40.52 849 14 272.6 58.66 8.92 NA NA 9
 1 1523923200 1524052800 22543 64.62 40.52 811 14 270.99 53.58 9.52 271.3 260.3 NA
 1 1523923200 1524052800 22543 64.62 40.52 791 14 270.13 48.77 9.71 268.9 257.9 NA
 1 1523923200 1524052800 22543 64.62 40.52 705 14 266.37 16.78 9.75 266.9 248.9 NA
 1 1523923200 1524052800 22543 64.62 40.52 700 14 266.15 14.92 9.76 266.5 248.5 12
 1 1523923200 1524052800 22543 64.62 40.52 597 14 257.85 22.58 11.61 259.3 245.3 NA
 1 1523923200 1524052800 22543 64.62 40.52 577 14 256.24 24.07 11.98 NA NA 13
 1 1523923200 1524052800 22543 64.62 40.52 573 14 255.92 24.37 12.06 255.7 244.7 NA
 1 1523923200 1524052800 22543 64.62 40.52 500 14 250.03 29.8 13.45 249.5 236.5 14
 1 1523923200 1524052800 22543 64.62 40.52 480 14 247.73 28.88 14.02 247.9 232.9 NA
 1 1523923200 1524052800 22543 64.62 40.52 458 14 245.2 27.86 14.65 NA NA 16
 1 1523923200 1524052800 22543 64.62 40.52 417 14 240.48 25.97 15.84 240.3 226.3 NA
 1 1523923200 1524052800 22543 64.62 40.52 400 14 238.52 25.19 16.33 236.9 223.9 17
 1 1523923200 1524052800 22543 64.62 40.52 395 14 237.71 27.05 16.37 235.5 221.5 NA
 1 1523923200 1524052800 22543 64.62 40.52 300 14 222.43 62.45 17.16 221.7 210.7 23
 1 1523923200 1524052800 22543 64.62 40.52 255 14 215.24 90.26 16.71 NA NA 25
 1 1523923200 1524052800 22543 64.62 40.52 250 14 214.44 93.35 16.66 213.9 203.9 24
 1 1523923200 1524052800 22543 64.62 40.52 249 14 214.48 91.93 16.73 213.3 203.3 24
 1 1523923200 1524052800 22543 64.62 40.52 238 14 214.86 76.27 17.43 NA NA 22
 1 1523923200 1524052800 22543 64.62 40.52 200 14 216.16 22.17 20.02 216.7 206.7 21
 1 1523923200 1524052800 22543 64.62 40.52 161 14 219.28 6.8 18.55 220.1 209.1 NA
 1 1523923200 1524052800 22543 64.62 40.52 155 14 219.76 4.43 18.37 NA NA 16
 1 1523923200 1524052800 22543 64.62 40.52 150 14 220.16 2.46 18.23 219.1 209.1 16
 1 1523923200 1524052800 22543 64.62 40.52 144 14 219.99 2.4 17.92 NA NA 15
 1 1523923200 1524052800 22543 64.62 40.52 115 14 219.17 2.08 16.49 NA NA 18
 1 1523923200 1524052800 22543 64.62 40.52 101 14 218.77 1.93 15.81 219.1 208.1 NA
 1 1523923200 1524052800 22543 64.62 40.52 100 14 218.75 1.92 15.76 219.1 207.1 14
 1 1523923200 1524052800 22543 64.62 40.52 70 14 217.78 1.51 13.64 218.5 205.5 15
 1 1523923200 1524052800 22543 64.62 40.52 59.1 14 217.42 1.36 12.92 NA NA 12
 1 1523923200 1524052800 22543 64.62 40.52 50 14 217.13 1.24 12.36 217.5 204.5 12
 1 1523923200 1524052800 22820 61.82 34.27 1000 65 282.87 41.33 4.22 286 268 4
 1 1523923200 1524052800 22820 61.82 34.27 925 65 277.77 35.2 6.8 279.8 263.8 5
 1 1523923200 1524052800 22820 61.82 34.27 915 65 277.42 35.83 7.03 NA NA 5
 1 1523923200 1524052800 22820 61.82 34.27 893 65 276.66 37.22 7.56 276.4 262.4 NA
 1 1523923200 1524052800 22820 61.82 34.27 866 65 275.72 38.92 8.23 NA NA 9
 1 1523923200 1524052800 22820 61.82 34.27 850 65 275.17 39.92 8.64 274.8 262.8 10
 1 1523923200 1524052800 22820 61.82 34.27 844 65 274.88 38.96 8.32 NA NA 11
 1 1523923200 1524052800 22820 61.82 34.27 761 65 270.18 45.26 4.94 NA NA 6
 1 1523923200 1524052800 22820 61.82 34.27 743 65 268.99 51.44 4.49 NA NA 5
 1 1523923200 1524052800 22820 61.82 34.27 705 65 266.48 64.49 3.76 NA NA 4
 1 1523923200 1524052800 22820 61.82 34.27 700 65 266.15 66.2 3.69 266.1 253.1 4
 1 1523923200 1524052800 22820 61.82 34.27 689 65 265.38 63.52 3.77 266.1 253.1 NA
 1 1523923200 1524052800 22820 61.82 34.27 686 65 265.17 62.79 3.79 NA NA 3
 1 1523923200 1524052800 22820 61.82 34.27 668 65 263.91 58.41 3.95 NA NA 3
 1 1523923200 1524052800 22820 61.82 34.27 662 65 263.49 56.95 4.01 263.5 253.5 NA
 1 1523923200 1524052800 22820 61.82 34.27 648 65 262.51 53.54 4.16 NA NA 2
 1 1523923200 1524052800 22820 61.82 34.27 631 65 261.32 49.41 4.36 NA NA 4
 1 1523923200 1524052800 22820 61.82 34.27 616 65 260.28 45.75 4.55 258.5 246.5 NA
 1 1523923200 1524052800 22820 61.82 34.27 614 65 260.14 45.27 4.58 NA NA 3
 1 1523923200 1524052800 22820 61.82 34.27 596 65 258.88 40.89 4.82 260.5 243.5 NA
 1 1523923200 1524052800 22820 61.82 34.27 564 65 256.64 33.1 5.29 NA NA 12
 1 1523923200 1524052800 22820 61.82 34.27 560 65 256.36 32.12 5.36 258.1 235.1 NA
 1 1523923200 1524052800 22820 61.82 34.27 547 65 255.45 28.96 5.56 NA NA 9
 1 1523923200 1524052800 22820 61.82 34.27 531 65 254.33 25.06 5.82 NA NA 8
 1 1523923200 1524052800 22820 61.82 34.27 500 65 252.16 17.52 6.33 251.7 231.7 7
 1 1523923200 1524052800 22820 61.82 34.27 449 65 245.61 37.24 6.28 246.1 226.1 NA
 1 1523923200 1524052800 22820 61.82 34.27 415 65 241.25 50.39 6.64 NA NA 6
 1 1523923200 1524052800 22820 61.82 34.27 400 65 239.32 56.19 6.89 238.9 220.9 6
 1 1523923200 1524052800 22820 61.82 34.27 347 65 230.34 75.43 7.12 NA NA 7
 1 1523923200 1524052800 22820 61.82 34.27 326 65 226.78 83.05 7.48 NA NA 8
 1 1523923200 1524052800 22820 61.82 34.27 319 65 225.59 85.59 7.64 225.9 209.9 NA
 1 1523923200 1524052800 22820 61.82 34.27 307 65 223.56 89.95 7.93 NA NA 9
 1 1523923200 1524052800 22820 61.82 34.27 300 65 222.37 92.49 8.12 223.1 209.1 9
 1 1523923200 1524052800 22820 61.82 34.27 287 65 221.29 80.86 6.83 NA NA 9
 1 1523923200 1524052800 22820 61.82 34.27 271 65 219.95 66.54 5.44 218.9 204.9 5
 1 1523923200 1524052800 22820 61.82 34.27 250 65 218.19 47.74 4.26 217.9 203.9 6
 1 1523923200 1524052800 22820 61.82 34.27 246 65 218.21 44.93 4.64 217.3 203.3 5
 1 1523923200 1524052800 22820 61.82 34.27 238 65 218.25 39.3 5.43 NA NA 4
 1 1523923200 1524052800 22820 61.82 34.27 223 65 218.32 28.75 6.94 NA NA 11
 1 1523923200 1524052800 22820 61.82 34.27 210 65 218.38 19.6 8.27 NA NA 12
 1 1523923200 1524052800 22820 61.82 34.27 200 65 218.42 12.57 9.29 217.5 204.5 15
 1 1523923200 1524052800 22820 61.82 34.27 196 65 218.63 11.75 9.73 217.5 203.5 16
 1 1523923200 1524052800 22820 61.82 34.27 172 65 219.88 6.82 12.42 221.5 208.5 NA
 1 1523923200 1524052800 22820 61.82 34.27 150 65 221.03 2.31 14.95 220.3 206.3 14
 1 1523923200 1524052800 22820 61.82 34.27 122 65 219.11 2.26 13.92 NA NA 13
 1 1523923200 1524052800 22820 61.82 34.27 114 65 218.56 2.25 13.63 219.1 205.1 NA
 1 1523923200 1524052800 22820 61.82 34.27 100 65 217.6 2.22 13.13 217.3 203.3 14
 1 1523923200 1524052800 22820 61.82 34.27 94.9 65 217.43 2.15 12.64 NA NA 14
 1 1523923200 1524052800 22820 61.82 34.27 70 65 216.63 1.78 10.41 216.7 202.7 11
 1 1523923200 1524052800 22820 61.82 34.27 68 65 216.57 1.75 10.25 NA NA 11
 1 1523923200 1524052800 22820 61.82 34.27 66.6 65 216.53 1.73 10.14 217.1 203.1 NA
 1 1523923200 1524052800 22820 61.82 34.27 64.6 65 216.46 1.7 9.98 NA NA 11
 1 1523923200 1524052800 22820 61.82 34.27 56.9 65 216.22 1.59 9.41 NA NA 9
 1 1523923200 1524052800 22820 61.82 34.27 50 65 215.99 1.49 8.96 216.7 202.7 6
 1 1523923200 1524092400 3005 60.13 -1.18 991 13 284.37 78.43 19.41 NA NA 20.1
 1 1523923200 1524092400 3005 60.13 -1.18 984 13 284.35 77.11 19.65 284 280.7 NA
 1 1523923200 1524092400 3005 60.13 -1.18 977 13 284.32 75.79 19.9 285.2 280.2 NA
 1 1523923200 1524092400 3005 60.13 -1.18 975 13 284.31 75.41 19.98 286.6 279.6 NA
 1 1523923200 1524092400 3005 60.13 -1.18 969 13 284.28 74.28 20.21 NA NA 23.1
 1 1523923200 1524092400 3005 60.13 -1.18 953 13 284.22 71.26 20.86 286 279 NA
 1 1523923200 1524092400 3005 60.13 -1.18 951 13 284.21 70.88 20.95 NA NA 21.1
 1 1523923200 1524092400 3005 60.13 -1.18 940 13 284.16 68.8 21.43 285.4 278.4 21.1
 1 1523923200 1524092400 3005 60.13 -1.18 932 13 284.13 67.29 21.8 NA NA 21.6
 1 1523923200 1524092400 3005 60.13 -1.18 918 13 283.86 63.15 21.92 NA NA 23.1
 1 1523923200 1524092400 3005 60.13 -1.18 902 13 283.33 56.7 21.44 282.6 278.1 NA
 1 1523923200 1524092400 3005 60.13 -1.18 898 13 283.19 55.09 21.32 NA NA 25.7
 1 1523923200 1524092400 3005 60.13 -1.18 895 13 283.09 53.88 21.23 NA NA 25.7
 1 1523923200 1524092400 3005 60.13 -1.18 879 13 282.56 47.43 20.77 281.4 277.8 NA
 1 1523923200 1524092400 3005 60.13 -1.18 867 13 282.15 42.6 20.44 NA NA 20.6
 1 1523923200 1524092400 3005 60.13 -1.18 864 13 282.05 41.39 20.36 280.6 276.1 NA
 1 1523923200 1524092400 3005 60.13 -1.18 860 13 281.92 39.78 20.25 281 275 NA
 1 1523923200 1524092400 3005 60.13 -1.18 852 13 281.65 36.55 20.03 NA NA 23.1
 1 1523923200 1524092400 3005 60.13 -1.18 849 13 281.53 35.67 19.93 281.2 275.2 NA
 1 1523923200 1524092400 3005 60.13 -1.18 837 13 280.83 34.68 19.41 280.4 274.4 NA
 1 1523923200 1524092400 3005 60.13 -1.18 834 13 280.66 34.43 19.29 280.2 272.2 NA
 1 1523923200 1524092400 3005 60.13 -1.18 833 13 280.6 34.35 19.25 NA NA 21.1
 1 1523923200 1524092400 3005 60.13 -1.18 829 13 280.37 34.02 19.1 280 274 NA
 1 1523923200 1524092400 3005 60.13 -1.18 820 13 279.85 33.28 18.79 279.2 274.2 NA
 1 1523923200 1524092400 3005 60.13 -1.18 818 13 279.74 33.12 18.73 NA NA 24.7
 1 1523923200 1524092400 3005 60.13 -1.18 816 13 279.62 32.95 18.67 278.8 273.8 NA
