# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d.table /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d/
#
# TYPE:synop
#
# ATTRIBUTES:25
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# min1:-999999
# max1:+999999
# min2:-999999
# max2:+999999
# min3:-999999
# max3:+999999
# min4:-999999
# max4:+999999
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:2
# 1:ECMWF
# 2:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1524528000 1524528000 1020 67.749 29.611 360 1005.13 273.01 27096.68 4.18 NA 274.85 270.45 NA
 1 1524528000 1524528000 1020 69.043 20.851 1002 996.93 272.57 27188.75 3.56 NA 270.35 270.05 NA
 1 1524528000 1524528000 1020 69.141 27.266 156 1000.94 275.02 27329.29 3.69 NA 275.55 274.15 NA
 1 1524528000 1524528000 1020 69.583 28.894 106 1001.35 274.4 27268.26 5.63 NA 275.55 272.35 4
 1 1524528000 1524528000 1020 69.757 27.012 76 999.94 274.07 27268.68 5.07 NA 275.85 272.95 NA
 1 1524528000 1524528000 1020 61.522 28.185 98 1009.5 272.12 26747.52 4.55 NA 275.25 267.05 4.7
 1 1524528000 1524528000 1020 61.501 23.765 91 1003.81 275.43 27099.22 5.15 NA 276.65 270.35 NA
 1 1524528000 1524528000 1020 67.997 24.21 270 1000.69 274.41 27363.24 5.23 NA 274.45 273.75 5.2
 1 1524528000 1524528000 1020 66.172 29.136 305 1007.01 272.58 27149.76 3.85 1007.2 275.15 270.65 NA
 1 1524528000 1524528000 1020 60.125 19.904 2 1000.4 277.38 27691.39 5.49 1000.5 276.45 276.15 4.1
 1 1524528000 1524528000 1020 59.821 23.573 17 1003.2 278.24 27550.46 8.23 1003.1 276.95 275.65 7.6
 1 1524528000 1524528000 1020 60.464 23.65 117 1003.46 276.32 27480.93 5.02 1003.8 276.65 273.15 5.5
 1 1524528000 1524528000 1020 60.105 24.975 6 1004.95 277.52 27262.87 7.63 1005 276.85 273.35 8.4
 1 1524528000 1524528000 1020 60.203 24.961 24 1005.13 277.47 27127.22 5.61 1005.1 278.35 271.55 4.6
 1 1524528000 1524528000 1020 60.392 25.607 22 1006.12 276.85 27070.81 3.98 1006 277.55 272.15 3.8
 1 1524528000 1524528000 1020 60.898 26.949 102 1007.93 274.4 26814.45 3.77 1007.6 275.35 268.35 5.1
 1 1524528000 1524528000 1020 61.63 21.376 3 999.85 277.07 27528.4 8.52 999.8 276.65 275.95 10.1
 1 1524528000 1524528000 1020 61.855 24.805 143 1005.44 274.74 26749.08 4.68 1005.5 275.25 269.15 4.6
 1 1524528000 1524528000 1020 61.946 28.931 93 1010.25 271.88 26900.84 3.59 1010.5 272.55 266.15 1
 1 1524528000 1524528000 1020 62.66 29.612 118 1010.5 271.51 26960.38 3.52 1010.7 272.35 266.55 2.6
 1 1524528000 1524528000 1020 63.951 22.845 5 1002.07 276.13 27204.05 5.75 1001.7 276.55 272.45 5
 1 1524528000 1524528000 1020 63.721 23.139 25 1002.44 277.24 27117.18 4.26 1002.3 278.35 271.25 3.6
 1 1524528000 1524528000 1020 63.821 24.163 83 1003.66 275.66 27149.77 4.12 1003.7 276.05 272.15 5.3
 1 1524528000 1524528000 1020 63.841 27.221 206 1007.67 272.34 27056.73 3.69 1007.9 275.05 268.65 4
 1 1524528000 1524528000 1020 65.02 24.728 7 1003.75 275.82 27243.62 5.85 NA 277.15 271.35 2.3
 1 1524528000 1524528000 1020 64.666 24.407 2 1003.43 275.77 27214.77 5.55 1003.7 278.75 270.65 6.3
 1 1524528000 1524528000 1020 65.78 24.579 10 1003.7 275.21 27286.28 3.51 1003.8 275.15 272.05 3.1
 1 1524528000 1524528000 1020 65.977 26.368 161 1005.07 274.2 27179.13 3.6 1005 275.35 271.05 2.8
 1 1524528000 1524528000 1020 65.993 29.227 264 1007.34 272.17 27130.27 3.34 1007.8 272.75 269.85 1
 1 1524528000 1524528000 1020 67.693 24.855 193 1001.82 275.54 27399.99 5.01 1002.1 275.05 274.15 5.1
 1 1524528000 1524528000 1020 67.987 24.243 347 1000.74 274.47 27365.8 5.21 1001.1 273.95 273.65 4.7
 1 1524528000 1524528000 1020 68.084 27.185 248 1002.98 275.06 27304.22 5.23 1003.1 275.65 273.05 3.4
 1 1524528000 1524528000 1020 60.999 24.492 87 1004.82 275.98 26978.77 4.77 1004.8 275.95 271.25 4.8
 1 1524528000 1524528000 1020 62.398 25.671 139 1006.59 273.24 26840.47 4 1006.6 274.95 267.35 2.4
 1 1524528000 1524528000 1020 59.809 22.912 10 1002.64 278.27 27653.01 8.25 1002.8 277.55 277.05 9.5
 1 1524528000 1524528000 1020 60.304 25.549 2 1005.94 277.04 27116.52 5.33 NA 278.35 271.95 7.5
 1 1524528000 1524528000 1020 65.006 25.393 3 1004.54 275.61 27206.47 5.13 1004.5 276.75 271.55 6.3
 1 1524528000 1524531600 1020 59.779 21.375 6 1001.57 277.16 27629.61 5.92 1001.9 276.15 276.15 5.9
 1 1524528000 1524531600 1020 60.178 19.987 11 1000.18 277.55 27719.97 4.42 1000.5 277.55 277.25 4.8
 1 1524528000 1524531600 1020 60.454 22.179 8 1001.22 277.66 27718.45 3.2 1001.5 278.35 277.95 3.7
 1 1524528000 1524531600 1020 60.175 24.945 3 1004.3 277.59 27256.3 5.78 1004.3 277.65 272.85 3.6
 1 1524528000 1524531600 1020 60.722 21.027 5 999.91 276.51 27562.87 6.43 1000.2 276.25 276.25 8.6
 1 1524528000 1524531600 1020 61.479 21.783 9 999.73 277.49 27684.4 4.69 1000 276.85 276.15 5.2
 1 1524528000 1524531600 1020 60.999 24.492 87 1003.78 275.73 27137.55 4.88 1003.9 276.35 271.25 4.6
 1 1524528000 1524531600 1020 62.413 22.184 93 1000.08 275.43 27406.46 5.64 999.6 275.65 273.75 5.7
 1 1524528000 1524531600 1020 62.398 25.671 139 1005.78 273.51 26805.81 4.15 1006 275.05 268.25 2.3
 1 1524528000 1524531600 1020 63.099 21.64 7 999.29 276.37 27382.32 5.39 999.4 277.05 273.65 4.9
 1 1524528000 1524531600 1020 62.535 24.217 159 1003.68 274.09 26888.72 4.8 1003.6 275.65 268.65 1.9
 1 1524528000 1524531600 1020 63.082 25.859 130 1005.7 273.08 26878.01 4.54 1005.6 275.15 267.55 3.4
 1 1524528000 1524531600 1020 62.893 27.633 87 1007.86 271.92 26912.69 4.21 1007.4 274.45 269.45 2.1
 1 1524528000 1524531600 1020 63.378 28.662 166 1008.59 271.72 26975.81 3.18 1009 272.55 267.15 2.4
 1 1524528000 1524531600 1020 62.77 30.975 155 1011.1 270.57 26854.29 2.9 1011.2 271.75 266.95 2.6
 1 1524528000 1524531600 1020 63.844 23.125 6 1001.56 276.71 27090.01 4.41 1001.5 278.45 272.05 NA
 1 1524528000 1524531600 1020 64.05 24.725 76 1003.44 274.74 27147.49 3.94 1003.6 276.45 270.35 5.3
 1 1524528000 1524531600 1020 64.937 25.373 10 1003.76 274.77 27159.05 4.55 1003.7 275.75 271.85 3.3
 1 1524528000 1524531600 1020 65.4 26.963 120 1005.38 273.67 27090.4 3.42 1005.7 274.95 270.65 2.3
 1 1524528000 1524531600 1020 64.931 28.747 222 1007.7 272.71 27055.97 3.24 1007.9 270.95 270.05 1.3
 1 1524528000 1524531600 1020 65.847 24.174 8 1002.71 274.41 27257.36 3.77 1002.9 274.95 273.05 .7
 1 1524528000 1524531600 1020 66.773 23.963 85 1002.03 275.03 27363.44 3.05 1002 275.55 275.05 2.8
 1 1524528000 1524531600 1020 66.562 25.838 189 1003.55 274.47 27226.36 2.98 NA 274.85 271.35 NA
 1 1524528000 1524531600 1020 67.367 26.629 179 1003.06 275.15 27239.26 3.46 1003.1 276.05 271.85 2.8
 1 1524528000 1524531600 1020 66.716 27.159 208 1004.39 273.38 27157.6 3.53 1004.3 275.35 271.55 2.9
 1 1524528000 1524531600 1020 66.834 28.674 214 1005.37 273.62 27173.14 3.89 1005.3 274.85 270.65 3.3
 1 1524528000 1524531600 1020 69.049 20.791 480 996.14 272.31 27172.02 3.52 995.6 273.75 272.95 5.5
 1 1524528000 1524531600 1020 69.756 27.007 107 999 274.41 27319.36 5.22 998.9 275.45 273.25 5.3
 1 1524528000 1524531600 1020 68.849 28.299 121 1001.13 275.45 27300.61 4.94 1001.4 276.45 273.85 5.2
 1 1524528000 1524531600 1020 64.217 27.752 160 1007.07 272.75 27023.56 4.43 1007.2 275.45 268.95 2.3
 1 1524528000 1524531600 1020 59.959 19.954 8 1000.53 277.38 27668.06 6.48 1000.6 276.35 276.35 8.8
 1 1524528000 1524531600 1020 60.301 19.131 3 999.33 277.57 27705.91 7.09 999 277.85 277.85 8.9
 1 1524528000 1524531600 1020 59.505 20.347 4 1001.46 278.05 27684.74 7.04 1001.5 276.85 276.75 7.8
 1 1524528000 1524531600 1020 60.258 20.747 23 1000.51 276.46 27570.05 6.75 1000.7 276.75 276.65 5
 1 1524528000 1524531600 1020 59.774 22.949 7 1002.38 277.44 27649.68 6.15 1002.6 277.65 277.45 8
 1 1524528000 1524531600 1020 60.327 24.957 51 1004.46 277.21 27148.84 3.78 1004.4 277.75 271.45 5.4
 1 1524528000 1524531600 1020 59.931 24.014 12 1003.07 278 27505.05 7.58 1003.1 276.85 275.25 5.2
 1 1524528000 1524531600 1020 59.985 25.599 0 1004.81 277.83 27253.82 7.55 1004.4 277.25 272.85 10.4
 1 1524528000 1524531600 1020 60.204 25.625 19 1004.98 277.32 27246.51 7.17 1004.7 276.95 273.25 12
 1 1524528000 1524531600 1020 60.375 26.959 11 1006.82 276.95 27238.27 8.5 1007 276.65 272.35 5.6
 1 1524528000 1524531600 1020 60.275 26.445 5 1006.03 277.28 27243.7 9.39 1006 277.45 272.75 9.3
 1 1524528000 1524531600 1020 60.287 27.185 4 1007.08 276.91 27213.97 8.76 1006.8 276.85 271.75 9.5
 1 1524528000 1524531600 1020 60.814 23.498 104 1002.3 276.21 27487.58 5.54 1002.3 276.15 273.55 5.6
 1 1524528000 1524531600 1020 61.418 23.618 112 1002.42 275.24 27345.41 5.19 1002.5 275.45 272.05 4.6
 1 1524528000 1524531600 1020 60.962 25.631 78 1005.53 275.83 27046.23 4.22 1005.7 276.15 270.65 2.4
 1 1524528000 1524531600 1020 61.044 28.151 105 1008.77 273.16 26713.09 3.98 1008.9 274.05 266.45 2.6
 1 1524528000 1524531600 1020 61.689 27.202 99 1007.74 272.66 26600.56 3.76 1008 274.35 267.85 2.7
 1 1524528000 1524531600 1020 63.435 21.069 4 998.84 276.18 27301.64 7.69 999.2 276.25 273.15 5.6
 1 1524528000 1524531600 1020 63.12 23.044 42 1001.53 276.53 27022.29 4.75 1001.1 277.75 271.25 5.3
 1 1524528000 1524531600 1020 63.008 27.799 96 1007.94 271.98 26940.13 4.11 1008 274.35 268.35 3.1
 1 1524528000 1524531600 1020 63.751 22.523 2 1000.79 276.02 27173.81 6.26 1000.6 278.15 271.05 NA
 1 1524528000 1524531600 1020 64.331 23.446 3 1001.81 275.48 27203.43 6.37 1001.9 276.05 272.35 7.2
 1 1524528000 1524531600 1020 64.283 27.671 132 1006.89 272.97 27034.29 4.84 1007.1 275.85 268.45 3.1
 1 1524528000 1524531600 1020 65.385 24.096 25 1002.46 274.65 27250.71 5.87 1002.3 275.45 271.75 5.7
 1 1524528000 1524531600 1020 65.04 24.561 7 1002.75 275.31 27198.57 6.22 1002.9 277.05 270.65 7.7
 1 1524528000 1524531600 1020 65.673 24.515 2 1002.9 274.62 27210.54 5.44 1003.1 275.15 271.55 4.8
 1 1524528000 1524531600 1020 68.613 27.419 140 1000.93 275.47 27329.55 5.28 1001.4 275.85 274.05 5.7
 1 1524528000 1524531600 1020 63.142 31.044 233 1010.96 270.63 26921.51 2.8 1010.7 271.55 268.15 2.4
 1 1524528000 1524531600 1020 64.112 28.336 161 1007.87 272.04 27014.56 3.33 1008.4 273.05 267.95 2.9
 1 1524528000 1524531600 1020 64.298 30.171 196 1009.37 271.72 26986.45 3.31 1009.6 271.95 267.95 1.5
 1 1524528000 1524531600 1020 64.612 23.897 0 1002.26 275.15 27223.76 6.93 1001.9 276.85 271.15 10
 1 1524528000 1524531600 1020 64.684 25.089 48 1003.55 274.33 27146.58 3.95 1003.4 276.65 270.75 4
 1 1524528000 1524531600 1020 65.006 25.393 3 1003.74 274.9 27166.53 4.8 1003.7 276.85 271.35 7
 1 1524528000 1524531600 1020 64.501 26.424 114 1005.29 273.15 27088.87 3.88 1005.4 274.35 270.35 4.6
 1 1524528000 1524531600 1020 65.575 28.218 197 1006.37 273.26 27063.94 3.32 NA 272.65 270.15 2.6
 1 1524528000 1524531600 1020 66.166 29.152 500 1006.66 272.11 27101.06 3.88 NA 273.95 269.75 9.8
 1 1524528000 1524531600 1020 66.498 25.709 85 1003.47 274.56 27233.87 2.91 1003.5 276.15 271.45 1.7
 1 1524528000 1524531600 1020 66.579 26.011 106 1003.68 274.31 27214.61 3.07 1003.8 273.35 271.65 0
 1 1524528000 1524531600 1020 67.286 28.177 180 1004.5 274.17 27199.72 3.53 NA 275.45 271.65 1.3
 1 1524528000 1524531600 1020 67.022 27.218 491 1004.05 274.09 27182.73 3.4 1003.7 273.35 270.85 NA
 1 1524528000 1524531600 1020 67.162 29.178 213 1005.5 272.88 27162.06 3.36 1005.6 273.25 270.45 .9
 1 1524528000 1524531600 1020 68.063 24.033 760 999.9 274.2 27337.7 5.13 999.8 271.75 271.65 15.1
 1 1524528000 1524531600 1020 67.973 24.116 555 1000.09 274.35 27336.64 5.22 999.6 272.85 272.85 10.7
 1 1524528000 1524531600 1020 68 24.24 340 1000.08 274.55 27342.46 5.15 1000.4 274.25 274.05 4.8
 1 1524528000 1524531600 1020 68.17 25.783 276 1001.06 274.58 27352.06 5.28 NA 274.45 274.25 4.4
 1 1524528000 1524531600 1020 67.822 27.746 240 1003.26 274.32 27210.99 4.89 NA 276.15 271.65 4.3
 1 1524528000 1524531600 1020 68.415 27.413 302 1001.54 274.61 27308.19 5.93 NA 274.15 273.05 NA
 1 1524528000 1524531600 1020 68.434 27.444 437 1001.48 274.7 27309.55 5.89 1001.5 273.05 272.85 11.9
 1 1524528000 1524531600 1020 68.478 28.301 253 1002.01 275.34 27278.34 4.79 1002.1 275.75 273.25 6.6
 1 1524528000 1524531600 1020 68.603 23.576 374 998.6 273.45 27303.55 7.74 998.1 274.05 273.55 6.5
 1 1524528000 1524531600 1020 68.903 25.736 285 999.41 274.59 27336.01 5.15 999.4 274.15 273.45 7.1
 1 1524528000 1524531600 1020 70.082 27.897 22 998.81 274.09 27251.03 4.29 998.9 275.65 272.45 2.7
 1 1524528000 1524531600 1020 69.072 27.493 123 1000.36 275 27328.78 4.88 NA 275.05 273.45 7.3
 1 1524528000 1524531600 1020 69.049 27.757 120 1000.53 274.9 27323.81 6.8 1000.1 274.75 273.35 9.6
 1 1524528000 1524531600 1020 61.145 21.303 4 999.57 277.03 27616.45 6.63 999.8 277.85 277.35 9.3
 1 1524528000 1524531600 1020 61.253 22.346 38 1000.56 277.26 27642.98 4.83 1000.7 277.25 275.55 4.9
 1 1524528000 1524531600 1020 61.466 23.747 84 1002.68 275.19 27292.99 5.37 1002.8 275.65 272.55 NA
 1 1524528000 1524531600 1020 61.265 25.52 79 1005.37 274.77 26984.72 5 1005.5 275.15 271.35 5.6
 1 1524528000 1524531600 1020 61.217 25.133 134 1004.81 275.44 26994.42 4.56 1005.3 275.45 269.95 2.9
 1 1524528000 1524531600 1020 61.039 28.564 46 1009.3 272.95 26616.69 3.62 1009.6 272.95 267.25 NA
 1 1524528000 1524531600 1020 61.058 28.209 103 1008.84 273.07 26692.96 4.02 1009.1 273.75 266.05 4
 1 1524528000 1524531600 1020 61.445 29.461 74 1010.29 271.75 26602.61 3.28 1010.7 271.75 267.15 2.4
 1 1524528000 1524531600 1020 62.334 21.191 5 998.57 277.09 27522.38 8.09 998.5 276.15 275.45 11
 1 1524528000 1524531600 1020 62.203 21.17 0 998.55 277.02 27520.36 8.97 998.5 276.65 275.75 12.2
 1 1524528000 1524531600 1020 61.839 22.464 123 1000.65 275.47 27519.35 5.19 1000.7 274.95 274.65 4.9
 1 1524528000 1524531600 1020 62.328 23.542 138 1002.67 274.96 27015.11 4.96 NA 276.25 269.55 6.7
 1 1524528000 1524531600 1020 61.518 23.754 96 1002.72 275.09 27257.97 5.43 1002.9 275.65 271.75 6
 1 1524528000 1524531600 1020 61.704 25.505 80 1005.43 274.33 26832.32 5.23 NA 275.55 269.55 3.5
 1 1524528000 1524531600 1020 61.892 27.885 110 1008.57 272.26 26630.06 3.84 1008.8 274.35 267.55 2.5
 1 1524528000 1524531600 1020 62.322 27.908 83 1008.5 271.55 26767.77 3.59 1008.4 274.65 268.15 2.7
 1 1524528000 1524531600 1020 62.063 28.566 79 1009.12 271.86 26835.34 4.8 1009.4 273.45 269.25 5.1
 1 1524528000 1524531600 1020 61.802 29.315 78 1009.96 271.74 26760.67 4.61 1010.2 271.85 266.25 NA
 1 1524528000 1524531600 1020 62.934 21.185 1 998.46 276.93 27425.77 7.2 998.7 275.95 273.75 6.2
 1 1524528000 1524531600 1020 62.978 20.74 2 997.96 276.78 27403.93 9.42 998.1 276.15 274.05 8.7
 1 1524528000 1524531600 1020 62.938 22.489 26 1000.66 276.37 27205.64 5.05 1000.7 277.15 272.85 4.3
 1 1524528000 1524531600 1020 63.446 24.444 153 1003.41 274.59 27041.41 4.63 NA 276.25 269.95 2.7
 1 1524528000 1524531600 1020 63.089 24.261 171 1003.37 274.69 26946.79 4.69 1003.3 275.85 269.25 NA
 1 1524528000 1524531600 1020 63.143 27.313 90 1007.4 271.83 26966.46 3.7 1007.3 274.05 268.75 2.3
 1 1524528000 1524531600 1020 62.799 27.905 86 1008.15 271.83 26879.54 4.18 1007.9 274.15 268.65 4
 1 1524528000 1524531600 1020 63.232 29.234 115 1009.23 271.2 26986.72 3.58 NA 272.05 266.95 1.5
 1 1524528000 1524531600 1020 62.546 29.668 78 1010.09 271.25 26894.81 3.72 1010.2 270.75 267.65 5.2
 1 1524528000 1524531600 1020 62.602 29.724 81 1010.16 271.11 26895.06 3.3 1010.6 272.05 265.85 NA
 1 1524528000 1524531600 1020 63.321 30.046 98 1009.94 271.11 26929.16 3.26 NA 268.55 268.05 0
 1 1524528000 1524531600 1020 63.736 25.706 152 1005.07 273.19 27078.13 4.35 1005.1 275.05 269.25 2.6
 1 1524528000 1524531600 1020 60.112 21.698 3 1001.29 276.68 27594.67 4.42 1001.8 276.15 276.15 5.6
 1 1524528000 1524531600 1020 60.387 22.552 6 1001.56 278.21 27781.05 3.33 1001.7 278.25 277.85 NA
 1 1524528000 1524531600 1020 59.869 22.193 10 1001.87 277.25 27638.89 5.29 NA 276.65 276.55 6.8
 1 1524528000 1524531600 1020 59.809 22.912 10 1002.31 277.45 27649.18 6.05 1002.5 277.35 277.15 7.7
 1 1524528000 1524531600 1020 60.378 22.096 3 1001.24 276.64 27599.22 3.02 1001.4 277.45 277.15 7
 1 1524528000 1524531600 1020 60.171 22.758 12 1001.91 278.02 27745.88 3.5 NA 278.55 278.05 3.8
 1 1524528000 1524531600 1020 60.419 24.399 42 1003.67 276.42 27307.14 4.23 1003.5 277.85 271.85 2.9
 1 1524528000 1524531600 1020 59.92 24.35 2 1003.32 278.12 27447.43 8.16 NA 277.65 274.45 7
 1 1524528000 1524531600 1020 59.949 24.926 0 1004.02 277.95 27343.35 8.45 1003.8 277.55 273.75 10.2
 1 1524528000 1524531600 1020 60.647 23.806 142 1002.8 275.9 27444.89 5.17 NA 275.15 273.55 3.8
 1 1524528000 1524531600 1020 60.509 24.654 111 1004.11 276.44 27150.3 4.04 1004.6 277.05 270.55 NA
 1 1524528000 1524531600 1020 60.891 26.929 99 1007.18 274.85 26959.35 3.86 1007.5 275.35 268.85 NA
 1 1524528000 1524531600 1020 60.527 27.673 5 1007.97 275.89 27125.12 6.23 NA 275.65 270.55 4.8
 1 1524528000 1524531600 1020 61.198 28.473 77 1009.14 271.8 26677.25 4.99 1009.4 273.55 268.65 6.5
 1 1524528000 1524531600 1020 62.51 24.808 227 1004.51 273.53 26824.68 4.68 1004.6 274.65 268.45 4.3
 1 1524528000 1524531600 1020 60.628 25.193 83 1004.87 276.43 27061.21 3.84 1004.8 276.45 271.65 3
 1 1524528000 1524531600 1020 60.116 20.298 10 1000.47 277.26 27656.79 5.97 1000.7 277.15 277.05 4.5
 1 1524528000 1524531600 1020 60.291 24.568 90 1003.93 276.82 27301.16 4.02 1004 276.85 272.05 3.5
 1 1524528000 1524531600 1020 60.178 24.787 6 1004.14 277.5 27293.31 5.16 1004.3 277.45 273.05 2.3
 1 1524528000 1524531600 1020 60.304 25.549 2 1005.05 277.28 27164.17 5.17 NA 278.15 271.95 7.1
 1 1524528000 1524531600 1020 59.844 23.248 3 1002.47 277.98 27668.22 6.89 NA 277.45 276.85 NA
 1 1524528000 1524531600 1020 60.374 23.113 2 1002.06 278.03 27735.94 4.45 NA 277.75 277.05 NA
 1 1524528000 1524531600 1020 60.244 24.05 36 1003.23 276.42 27606.76 4.23 NA 276.35 274.95 NA
 1 1524528000 1524531600 1020 60.596 24.803 86 1004.35 276.37 27076.4 4.08 1004.6 276.45 271.35 NA
 1 1524528000 1524531600 1020 61.115 24.324 87 1003.5 275.67 27169.53 5.18 NA 276.35 271.45 NA
 1 1524528000 1524531600 1020 61.054 25.038 125 1004.67 275.55 27037.27 4.63 NA 275.65 271.85 NA
 1 1524528000 1524531600 1020 60.696 26.811 33 1006.92 275.85 27071.71 4.06 NA 275.55 270.85 NA
 1 1524528000 1524531600 1020 61.2 26.049 92 1006.06 274.79 26933.41 4.37 NA 275.45 268.65 NA
 1 1524528000 1524531600 1020 62.183 22.8 161 1001.27 274.72 27322.01 5.45 NA 274.35 273.05 NA
 1 1524528000 1524531600 1020 61.846 24.287 153 1003.74 274.8 26932.14 4.83 NA 275.75 269.05 NA
 1 1524528000 1524531600 1020 61.86 24.815 144 1004.57 274.94 26804.15 4.62 NA 275.35 269.25 NA
 1 1524528000 1524531600 1020 61.879 26.095 146 1006.33 273.81 26702.36 4.1 NA 273.45 268.95 NA
 1 1524528000 1524531600 1020 62.235 30.347 90 1010.88 270.3 26749.55 3.25 NA 268.65 267.35 NA
 1 1524528000 1524531600 1020 62.922 26.425 120 1006.53 272.18 26866.16 4.05 NA 274.85 268.55 NA
 1 1524528000 1524531600 1020 64.143 25.423 112 1004.38 273.72 27104.83 4.16 NA 274.85 270.35 NA
 1 1524528000 1524531600 1020 63.667 28.829 115 1008.65 271.17 26984.66 2.58 NA 269.75 268.55 NA
 1 1524528000 1524531600 1020 64.664 28.057 341 1007.24 272.41 27027.45 3.21 NA 274.05 268.95 2.4
 1 1524528000 1524531600 1020 66.37 29.312 165 1006.57 272.2 27130.83 3.22 NA 271.85 270.05 NA
 1 1524528000 1524531600 1020 66.32 29.4 298 1006.66 272.13 27124.98 3.36 NA 272.25 269.85 3.8
 1 1524528000 1524531600 1020 66.53 24.65 93 1002.63 274.6 27292.91 3.12 NA 274.85 273.25 NA
 1 1524528000 1524531600 1020 67.652 24.902 181 1001.38 275.26 27373.98 4.31 NA 274.95 274.35 2.1
 1 1524528000 1524531600 1020 67.749 29.611 360 1004.8 273.08 27120.58 4.27 NA 275.25 270.75 NA
 1 1524528000 1524531600 1020 69.043 20.851 1002 996.19 272.27 27171.05 3.58 NA 270.45 270.15 NA
 1 1524528000 1524531600 1020 69.141 27.266 156 1000.13 274.95 27326.19 3.76 NA 275.05 274.55 NA
 1 1524528000 1524531600 1020 69.583 28.894 106 1000.46 274.58 27300.22 5.7 NA 274.85 272.95 2.8
 1 1524528000 1524531600 1020 69.757 27.012 76 999 274.4 27318.84 5.21 NA 275.75 273.45 NA
 1 1524528000 1524531600 1020 61.522 28.185 98 1008.85 272.23 26714.72 4.94 NA 275.35 266.95 3.9
 1 1524528000 1524531600 1020 61.501 23.765 91 1002.73 275.16 27269.04 5.44 NA 276.05 271.95 NA
 1 1524528000 1524531600 1020 67.997 24.21 270 1000.07 274.5 27341.51 5.18 NA 274.65 273.95 5.2
 1 1524528000 1524531600 1020 66.172 29.136 305 1006.64 272.14 27101.53 3.91 1006.7 275.15 270.45 NA
 1 1524528000 1524531600 1020 60.125 19.904 2 1000.23 277.5 27702.22 5.44 1000.3 276.75 276.45 4.6
 1 1524528000 1524531600 1020 59.821 23.573 17 1002.68 278.22 27615.56 7.86 1002.8 278.15 276.05 8.4
 1 1524528000 1524531600 1020 60.464 23.65 117 1002.69 276.46 27582.93 4.89 1003.1 275.75 274.95 5.1
 1 1524528000 1524531600 1020 60.105 24.975 6 1004.21 277.63 27324.68 7.35 1004.5 277.05 273.95 7
 1 1524528000 1524531600 1020 60.203 24.961 24 1004.36 277.57 27223.83 5.26 1004.3 278.45 273.15 5.5
 1 1524528000 1524531600 1020 60.392 25.607 22 1005.22 277.06 27120.71 3.71 1004.9 278.65 270.75 3.9
 1 1524528000 1524531600 1020 60.898 26.949 102 1007.2 274.8 26953.32 3.84 1006.9 275.55 268.85 5.1
 1 1524528000 1524531600 1020 61.63 21.376 3 999.14 277.07 27590.78 7.8 999.1 276.95 276.25 9.6
 1 1524528000 1524531600 1020 61.855 24.805 143 1004.55 274.95 26805.68 4.61 1004.5 275.35 269.05 4.1
 1 1524528000 1524531600 1020 61.946 28.931 93 1009.6 271.89 26853.07 3.84 1009.9 273.05 267.25 1.5
 1 1524528000 1524531600 1020 62.66 29.612 118 1010.01 271.33 26942.2 3.61 1010.1 272.35 265.95 3.1
 1 1524528000 1524531600 1020 63.951 22.845 5 1001.25 275.98 27162.71 6.08 1000.9 276.35 272.35 4.8
 1 1524528000 1524531600 1020 63.721 23.139 25 1001.59 276.82 27067.71 4.34 1001.4 278.15 271.05 4.6
 1 1524528000 1524531600 1020 63.821 24.163 83 1002.77 275.4 27096.41 4.14 1002.9 275.95 271.75 6.1
 1 1524528000 1524531600 1020 63.841 27.221 206 1006.9 272.08 27028.14 3.65 1007.3 273.85 268.45 3.1
 1 1524528000 1524531600 1020 65.02 24.728 7 1002.93 275.44 27202.56 5.84 NA 276.25 271.75 2.3
 1 1524528000 1524531600 1020 64.666 24.407 2 1002.71 275.44 27182.9 5.39 1003.1 278.25 271.05 5.5
 1 1524528000 1524531600 1020 65.78 24.579 10 1002.97 274.88 27232.54 3.78 1003.1 275.25 271.25 2.6
 1 1524528000 1524531600 1020 65.977 26.368 161 1004.4 273.9 27160.98 3.38 1004.5 275.15 271.05 3.3
